This new trackball got me feeling like a million bucks ! Too bad my fone cant git right,0,0,0,0
Enjoying a quite evening   the guests went out for a dinner   so it's only S and me again,1,1,0,0
still sick skipping church and maybe calling off work . Sooo did everyone get their mom a present or at least a call ? hmmm ?,0,0,0,0
The have slumped their way out of first place in the NL East . Because battles are always fought better up hill .. #sarcasm,0,0,0,0
literaly can't wait for new moon ... LOVE YOU !! You're gorgeous !!! I'm so excited,1,1,0,0
nah noone is tryna hire me ... and I just do nothin all day ... and yeah I'm still in love minus the boyfriend disease,1,1,0,0
so most things then,0,0,0,0
Going less then 10 mph on the 17 is always fun right #not,0,0,0,0
Looks like another stellar weekend for my UFC main card predictions . #NOT,0,0,0,0
catty is honestly awesome thanks bbe thats really helped me out i will take that all into consideration,1,1,0,0
I'm freezing Could someone please turn on the sun ??,0,0,0,0
tweeting about hair mishaps is one thing .... twitpiccing ...... pic of the finshed product please,1,1,0,0
Thanks ! Hope you had a great breakfast,1,1,0,0
High Plains delusions of grandeur : Cindy Hill publishes \" Little Red book \"   looks about 50% crazier . #WY #Irony m.trib.com/news/state-and…,0,0,0,0
define twitter : A big AIM room for everyOne to see Our conversatiOns   haha,1,1,0,0
Its 4 am and my night is not over yet .. This is just awesome #not,0,0,0,0
kids are on holidays,0,0,0,0
: Suarez crying after the Palace game ... Couldn't have happened to a nicer bloke #sarcasm #mufc,0,0,0,0
what the hell . Aunts dog just died . If any of you have seen Marley and Me   it was just like that . They had to put it down last night sorry,0,0,0,0
immediately after busting out of the razz event . Obviously .,1,1,0,0
Modi came to power by bashing Gandhi dynasty   now they are talking his partnership with Pranav Mistry like Rajiv had with Pitroda #irony,0,0,0,0
Daily Green has the answer to all my questions,1,1,0,0
I have the weekend off work and don't get paid till next week ! Hate being skint so this weekend will be a waste and boring #woopwoop #not,0,0,0,0
If I am too #serious about #Jesus   well its coz I am ! Wait   no ! I'M #NOT SERIOUS #ENOUGH ! I #want #to #give #MORE,1,1,0,0
i didn't go bowling . Heads still not right . Struggling drinking 1 blue . #not #like #me,0,0,0,0
Josh Turner was AMAZINGNESS !! Now tony is makin my night complete ! Gonna get flown to NY for free .. can u compete ? uhh NO !,1,1,0,0
when these schools closed the neighborhoods followed #Detroitblight I blame our wonderful governors #sarcasm,0,0,0,0
The oreo vanilla bean coolatta from dd is literally heaven #mhmgood,1,1,0,0
I think its hilarious that certain folk on nat radio from FF/FG/L talk about SF policies destroying the country #lolz #irony #todaysor,0,0,0,0
I'm sure the sockey was just swatting at it as it went over head but it got him in the mouth no less .,1,1,0,0
First blog post in a while   I needed something to kickstart me off   thank the lord for KFC's new media ignorance -,1,1,0,0
veency is not working with 3.0,0,0,0,0
MATE I HAVE ONE but i cant eat it ... bloody braces,0,0,0,0
still updating my multiply's site,1,1,0,0
Nite Nite Everyone ! Over and Out !!,1,1,0,0
pissed about that   still searching for a theatre thats not sold out . Doesn't look like i'll make it on opening night,0,0,0,0
Work today !,0,0,0,0
with lu and stav .. and i have to get picked up 30 min Beat ilhan on bubbles .. !! ahhaha,0,0,0,0
I did that once   though my jar had ? 300 in it Good times ! Good luck chum !,0,0,0,0
The play presentation button on the \" Learn Grails \" page grails.org/learn pops up a blank screen with no presentation . #irony,0,0,0,0
Got a killer sunburn doing the summer reading project . It hurts all the time .,0,0,0,0
hey havent seen you in ages ! we original 105 girls must catch up sometime ? life was fun back then   now its all stupid uni work,0,0,0,0
Always nice when people get in a relationship/engaged/married and forget about their friends who have known them longer than the boy . #not,0,0,0,0
Plans ruined for Warped Tour ... still going but like i said .. its all ruined,0,0,0,0
Tonight was a complete fucking waste ..,0,0,0,0
No one likes my hint Try it without the spaces .,0,0,0,0
No hurry,1,1,0,0
ooo thanks for the music ! Rocked out to a little on my commute this morning . wish i could make the concert,0,0,0,0
you wouldn't know cause you haven't seen me in years ... actually i just don't have hips,0,0,0,0
Thank You Russell . Very Much . You played so great in the fourth . #not #Stupid,0,0,0,0
Are you going to be doing any more Melbourne shows   i wasnt able to get tickets to the shows you have out and would loveee to come,0,0,0,0
\" Mean old daddy(s ) \" ... LOL !! Gotta go ... work calls -- Joni Mitchell - Carey,0,0,0,0
So I might be going to RoseWood for a little bit to sort out my head again and get me back to taking my meds properly etc #ThanksMum #Not,0,0,0,0
#cheersfortgeupdatesboys #isolation #sarcasm,0,0,0,0
Yes   because cleaning my room is exactly what I want to be doing right now . #NOT #It'sSoNiceOut #Mad,0,0,0,0
awww I love me some charlies we are enjoying some lucky food LOL,1,1,0,0
Pierce . Brooklyn . All class . #sarcasm,0,0,0,0
50 txt acronyms parents need to know,1,1,0,0
She kind of is   but I think the person that is making her so is going away for a long time . We shall see .,0,0,0,0
Suck it,1,1,0,0
I don't always watch #nhl hockey . But when I do   I root for the !!!!! #WeWantTheCup #leastinterestingmanintheworld #kidding #not,0,0,0,0
Mine do   but they're homeschooled !,1,1,0,0
Get 100 followers a day using Once you add everyone you are on the train or pay vip,1,1,0,0
Why do you have me on snap chat if your not goona reply -.- #not #making #any #sense,0,0,0,0
awww Well I'd be happy to look it over and NOT pick it apart . Maybe sing your praises ? You know you deserve them,0,0,0,0
could be worse,1,1,0,0
.. now I remember it . I also had shorts   a cap and shades on I was crusin for a stylin ' - he was crusin ' for a brusin ',1,1,0,0
What happened ?,0,0,0,0
seriously love when I'm talking to someone & realize they aren't even listening . #not,0,0,0,0
Apparently me dancing is an open invitation to grab my ass #not #YesAllWomen,0,0,0,0
ahh   very good you ... green girl,1,1,0,0
Work done not going to vegas skipping darts tonite only good thing this weekend is the girl iv been flirting with at work asked me out,1,1,0,0
Sun burnt 2 days in a row outside in the sun = bad idea,0,0,0,0
Thanks !!!! I'm about to go to your site now ... it's like a ritual when I get to work I gotta get my scoop ... lol,1,1,0,0
I'd never presume to try to dictate your speech . Or your headwear   for that matter . #irony,0,0,0,0
stuck at work till 11 but i have a stomach ache !!!,0,0,0,0
hubby took the PS3 with him to NY !!!!,0,0,0,0
i'm sleeping late tonight cause tomorrow on air rush hour yayyy,1,1,0,0
I miss you too baby ! We gotta kick it when I come downnn !,0,0,0,0
Seeing Katy Perry's eyes make me feel better about mine . LOL .,1,1,0,0
Interesting page   I must say . A lot of definatly valid points there . Looking forward to Win7,1,1,0,0
oh man   that sucks . what have they been saying ? xx,1,1,0,0
sat watching katie and peter stateside eating a bagel and trying to succeed with her maths homework   not going well i tell you x,0,0,0,0
For some reason my twitterena   myspace and facebook apps refuse to load .,0,0,0,0
Check out ' - Winnipeg   MB ' at Eventful.com - HELP ME OUT !!!! ONE MORE DAY TILL ALBUM RELEASE !!,1,1,0,0
I literally spend my whole afternoons waiting for dinner .,0,0,0,0
I'm feelin tht motto \" let's get greater \" its something tht is definitely on my agenda for 2day   thank u,1,1,0,0
Thank you both Hopefully I will hear from,1,1,0,0
I have a hangover,0,0,0,0
Is that all my comment is worth ... 2 cents ?? DM me your email id ... will mail you my comments   is that ok ?,1,1,0,0
okay hehe . just know i loves you tho ?,1,1,0,0
dear regarding summer we need indoor small hall or studio still searching   do u know any one can offer such place ?,1,1,0,0
how funny ! im goin to go fix mine,1,1,0,0
Wow this #weather is so #nice . However   I shall retreat #upstairs and get on with the fine #business of #Maths #revision ...,1,1,0,0
I will check out later .... Thank you very much   Christina,1,1,0,0
Brothers Grad Mass leave it to him to lead the way,1,1,0,0
No worries . I am sarcastic most of the time BUT I can be nice when the situation call for it .,1,1,0,0
sounds great ... i'll work on the episode   you work on the car wrap . luuuvit !,1,1,0,0
idk   hah i figured it out though ! i tried calling you back but you didn't answer . i can't do anything tonight i'm grounded,0,0,0,0
i don't want to go to work today either ! boo !!!,0,0,0,0
happy to b home .. then my mind wanders an I can't sleep,0,0,0,0
Can't wait to spend the afternoon power washing the farrowing house . #not,0,0,0,0
LMAOOO qua hush . just hush . you know I'm fuckin with you . HUSH UP AND HOLD HIS HAND ALREADY . sheesh,1,1,0,0
Off work ! Going to panda with christine,1,1,0,0
I'm going now   night x,1,1,0,0
Ahhh   so sad have to go back todayy,0,0,0,0
Note : I use the word \" service \" facetiously . But seriously   MN needs both Senators . They deserve the one they elected .,1,1,0,0
waiting for the bus . NO !!! Lol i already told u yes baybeh girl . i love you !,1,1,0,0
I just ordered my free samples for Aveeno so I thought I would share,1,1,0,0
i hope you're ok,0,0,0,0
OOOOO ! That would have been an awesome name,1,1,0,0
Some moron just compared Cornwall to Zante . Yes because I hear the nightlife in Cornwall is immense . #sarcasm,0,0,0,0
as a kid I spent my whole life waiting   and now I wonder for what exactly ? And I'm still fucking waiting & still no idea #irony,0,0,0,0
I hope your team wins . So you can rub it on my face . #sarcasm,0,0,0,0
woo ! I can't wait !,1,1,0,0
Training today and hibachi steakhouse tonight ! One last dinner out with Vadim before he leaves on Tue back to Tajikistan ...,0,0,0,0
a Jordan butter sculpture !? Really ?! I gotta see a pic of that,1,1,0,0
the college student services masters students at PSU do eportfolios instead of print ones,1,1,0,0
Ugh my feet hurt .,0,0,0,0
& yall are hilarious this AM ! MsLika,1,1,0,0
ok im going to walk through ormiston holding two lamps ... love looking like a twat #not,0,0,0,0
Mainly prepped for the wedding tomorrow   cupcake sponges washed hair iced sponges painted nails #winning #not,0,0,0,0
good thx ! little problem with my leg but I'll live ! How ' bout you ?,1,1,0,0
& 3O FSA Not On Libby This Time,0,0,0,0
About 20min from BR   which means an hour and 20min from home !!!,1,1,0,0
Maddie is going home today I am super bummed !,0,0,0,0
I did behave ! Just ask,1,1,0,0
Shucks ...,0,0,0,0
Lots of people at mount Jump awaiting the Holy Chair . Language can be a great toy to play with,1,1,0,0
Crap   I regret slowly meandering through Roncy now .,0,0,0,0
Better now   thanks,1,1,0,0
Get 100 followers a day using Once you add everyone you are on the train or pay vip,1,1,0,0
Is going home late today after tiring loooooong day of work .....,0,0,0,0
is hungry   i might go eat poptarts,1,1,0,0
exhaustedd ... goodnighttt,1,1,0,0
Could you repeat the question ?,1,1,0,0
after tomorrow I am ( virtually ) free from assessments for a while,1,1,0,0
#NASCAR hit my twitter limit,0,0,0,0
thank gawwwd for that ... if the newspapers find me and my alternative lifesyte il be thrown out of law college,0,0,0,0
Cool . Just got in a shouting match with my parents . This is the best day ever #not,0,0,0,0
I did so many things yesterday and I didn't even tweet about half of the stuff,0,0,0,0
it was boring in the beginning for me too but the more friends I got here the better it got,1,1,0,0
\" I'll text you rn \" he said .. #nothing THANKS ESAU #not,0,0,0,0
as long as you googled \" Laurel Papworth Social Network Goddess \" and not \" SilkCharm Fashion and Scarves \",1,1,0,0
RT : yr ye PP107 per noorpn ne bht dhandli ki h per phir b PTI jeet gai #irony,1,1,0,0
oh what happened ??,1,1,0,0
Happy birthday ! btw thanks for the movie night ! #not #failure,0,0,0,0
is lovin the sun 2day x,1,1,0,0
ooh ! Congratulations,1,1,0,0
True friends are hard to find ... I thought I knew who mine were   but I guess not .,0,0,0,0
you make Twitter rock   thank you .,1,1,0,0
don't you just love when your whole family fights over complete bullshit bc same #lol #not #growup,0,0,0,0
wow - looks good !!,1,1,0,0
Just got back from baby sitting made 60 bucks for basicly watching spiderman 3 haha,1,1,0,0
Lincoln Springs Resort is too small,0,0,0,0
this week is a geek's best week ever ! Project Natal   Google Wave   E3   Bing   and so much more . l33t ! I wish i could get some E3 swag,0,0,0,0
Elliott is enjoying spending time topless and barefoot in our brand new garden . It's so nice to see,1,1,0,0
Maths are not that difficult   they're actually kinda cool I'm getting ready for my Math final,1,1,0,0
: Missing my ladies . . . Jess and Little E are in Texas,0,0,0,0
I'm literally getting anxiety from waiting for the world cup and I want to play soccer right fucking now because I'm to hyped,1,1,0,0
LOL   at least your getting through hat film of yours .,1,1,0,0
Going to look at another possible apartment,1,1,0,0
waiting patiently for the chance to win the n97,1,1,0,0
I carried it myself thank you very much !,1,1,0,0
Demonstrating knockout at camp is about to get out and decides to hit the next players shot #goodexample #not #LD,0,0,0,0
lol well thxs hun but its actually supposed to fit big but I LOVE IT ! & i guess thats all that matters thxs for ur input ?!?!,1,1,0,0
What happened with Reel Talk today ? I think NBC ran it at 8AM but I tried to rewind and \" start over \" and missed it completely .,0,0,0,0
Got on the wrong bus . FML . It's good I got to campus early today - time to walk across campus .,0,0,0,0
My climbing will be pretty much on hold for the next few weeks while my shoulder heals . What I get for not listening to it .,0,0,0,0
yes   i think i'm going to get the macbook pro ! it's SOOO nice !,1,1,0,0
Cool I just love sitting at home all day doing nothing #not,0,0,0,0
Ahhh hahahaha ! We got food .. How about water ? So freaking dangerous ! Must ban that too ! #sarcasm warning !,0,0,0,0
it's not for dogs   but has lasted a whole year so far   bought it in kids section at ikea   soft cube thingy   but well stitched,1,1,0,0
Anti corruption   insider trading and trade compliance trading is a really worth while way to spend the afternoon .... #NOT,0,0,0,0
Hangin at the office   need to go to the range ! Bettin it will rain for tomorrows round,0,0,0,0
You are so screwed ! LOL I have been doing for ( gulp ) TWENTY years now ! Completely addictive,1,1,0,0
Yeah   I was on it in the morning going to campus ... crazy tiger ear-ed lady with big skirt and purple boots ? Then it was me .,1,1,0,0
i fckn luv when reb doesn't even ask me if i can go or want to go to places with her   she just tells me :-) #sarcasm pic.twitter.com/msIe4bOw4r,0,0,0,0
Humm .... I'm a little upset that I had to initiate that reaction from you !,0,0,0,0
I will be posting my NY pics link on here late tonight ( early Tuesday morning ) for anyone to enjoy !,1,1,0,0
back from swimming . i think i got soome color,1,1,0,0
there is only one man in my mind,1,1,0,0
dreamt mei keyboard was made of fishz treatz n velcro misizboi ws doin everythink bakwds . Wen meow woke up only 2nd bit ws true,0,0,0,0
That silent 7 in that last word really got to contestant #7 #irony,0,0,0,0
hairy is an idiot  . lol haha jks  .. iloveher  .. im sick of studying for exams  .. grr,1,1,0,0
#cullencoven ? Janine Charmaine Martel commented on the photo ' Renesmee ' awww bella ! this is ..,1,1,0,0
Coffee   chocolate   tea   gym,1,1,0,0
yayyyy .. i feel so unloved on twitter,0,0,0,0
sooo tiireedd qonna meet up wit one of the bestiies,1,1,0,0
Love waking up at this time ! and being sick ! #not,0,0,0,0
Deep in my ear drums are aching . I wish it were 2pm already   I can't go anywhere to get help til Mum gets home from work,0,0,0,0
yeah he's definitely enjoying my company . #sarcasm,0,0,0,0
yeah he didnt get the shine he deserved ... record label isht methinks if u got extra stuffs i can hit u with the lp's i got,0,0,0,0
Sorry for not responding . Yeah   I took them . Thanks again !,1,1,0,0
it is honestly so stupid ! Herriman keeps it classy #not,0,0,0,0
“ : Don't know what I'm more excited for   the ap chem test tomorrow or Michael Jackson's new album #sarcasm ” Michael Jackson died,0,0,0,0
one more episode of Rescue Me then sleep,1,1,0,0
So excited for Adrian and I's free room at Dover Downs tomorrow night,1,1,0,0
I WANT VAMYYYY TODAY ;) ;) missed them all weekend,0,0,0,0
Still not feeling too good today . Opting to work from home with my central heating   Beechams Flu Plus and cups of tea .,0,0,0,0
is a great pally website .... but it seems we have been mislead a bit over the last 3 years,0,0,0,0
Awww thanks . Sure follow us both,1,1,0,0
Swimming with and i have bursts of being a lady . but they don't last long .,1,1,0,0
I wish I can watch Indy cars in Texas but I'm at work,0,0,0,0
of course ! a good soldier always listens to his leader !,1,1,0,0
still in class itd going so slow .,0,0,0,0
#incomingfreshmanadvice the boys like you for your personality and they're all really mature ( #not ),0,0,0,0
bricked my iphone stuck in recovery mode ... someone help !,0,0,0,0
Good morning   Whew I have worked in the Cali Deserts   a bit much for me .,1,1,0,0
People do things so professional around here #sarcasm,0,0,0,0
What's the best thing about being home alone all the time ?! Is having absolutely nobody to text either #sarcasm,0,0,0,0
they look awesome !! They will be up on Wednesday to,1,1,0,0
I vote that if a team move to LA that should be the name ! #NOT,0,0,0,0
Lmfao if you're gonna sub me   and you follow me   at least me next time . Coward . #irony,0,0,0,0
hmmm . i seem to have lost my CoD 5 disc i wanna kill nazi zombies !,0,0,0,0
is playing rhythm heaven thank you .,1,1,0,0
yaaawn .. m off .. gudnite twitterville ..,1,1,0,0
It's sad that certain fag ninjas needa tell girls utter lies just to get on their good side   female ass ninjas lol smh #butwecool .. #NOT,0,0,0,0
django framework for perfectionist with deadlines ..... es totalmente cierto,1,1,0,0
Wow it's a good thing I left the windows of my moms car down when it was raining & hailing :) :) :) #not,0,0,0,0
Good Morning Dolls !! xoxoxoxo,1,1,0,0
Apparently it's #andyhurleyday today . Lol . #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday,1,1,0,0
Howdy super katey !!! Hope you had crackin weekend !,1,1,0,0
I bid you all a good night . Sleep tight and dont let the bed bugs bite . Remember to always stay safe Cheesy,1,1,0,0
You`re welcome   Sweetie . Tell me so I can follow you immediately ! Lol   kiss kiss .,1,1,0,0
yes ! disturbia is one of my favorites,1,1,0,0
great .. My best wishes for great future of the site ..,1,1,0,0
The Comeback coming back to . #geniuses #sarcasm,0,0,0,0
ITO EN Tea Apple IS DELICIOUS !!!!!!!!!! ( looks like I need to go to Don Quihote to buy more !! ) goodnight,1,1,0,0
am I worthy of one ?,1,1,0,0
A #WWE press conference . Yeah   this'll go off without a hitch . Sure . #Sarcasm #ExtremeRules,0,0,0,0
Proud future member of the R.B.,1,1,0,0
Hope your having a safe trip on tour,1,1,0,0
- I am a bow wow fan,1,1,0,0
I love All Left Out's video blogs ... check em out ! Awesome band =D =D,1,1,0,0
the amazing part I could never get my head around these places exist in the south\\nMI   ILL   NY   MN   yes but FLA   GA ? #not,0,0,0,0
#Tibet is #not a small #Himalayan #kingdom It's about three times the size of #Texas ! #trueTibet,1,1,0,0
duh . do it ! haha .,1,1,0,0
Act like Racist Ass   Collect 2 Billion dollars : #irony #nba #donaldsterling #laclippers #tcot #p2 #racism wp.me/p1sd9a-eEJ,0,0,0,0
you go get'em girl !! Your turn is next !!!,1,1,0,0
and i thought i drank a lot of coffee ! I am a light weight,1,1,0,0
Slept a total of 6 hours in 3 days ! On a bad insomniac run,0,0,0,0
but you are perpetuating it by including the stupid pussy tag,0,0,0,0
Wow   amazing match   Murray lost   but only just Promising knowing his record on clay,1,1,0,0
stay tuned to the FastLane ... we will be playing the new American Idols song !,1,1,0,0
mission \" do you like nfg/wanna toke \" FAILED ?! but it's cool cuz is next . I've def overtweeted . I'm sorry .,0,0,0,0
meet we will be your travel buddies for scranton PA .. woo hoooooo,1,1,0,0
I think it's funny that #directtv has an ad on how to watch ad-free tv with the Hopper . #irony #ironic,0,0,0,0
RT : Wife : Your about as funny as a door knob . Me : Well   err   I fucked your mum .,0,0,0,0
I need a job   my mom and I have an appointment at the Camera Shop at 2 ! possibly my mom will give me a loan for a new camera ?,1,1,0,0
currently watching USA getting bet by Italy USA deserve the win and the red card should never have stood !,0,0,0,0
looks good,1,1,0,0
#wakingup to some food wisdom . #India #irony instagram.com/p/osljEErD2S/,0,0,0,0
Yo its 5am .. y am I not sleep yet ?!?!?,0,0,0,0
Yummmm baby drool all over me . Love it ! #sarcasm,0,0,0,0
aaah fuck I wanna watch a movie !!!! But I think I have a softball game on tues ... What's wrong with ur morning mu ? eca ?,0,0,0,0
Were in the midst of a credit crunch here .. stop with the FREDDO BARS,1,1,0,0
Happy Birthday to !!! have a blessed B ( or C depending on rialto ) Day,1,1,0,0
i'd like to go to Brazil haa i guess it's the same everywhere ! I'm 15 you ? xox,1,1,0,0
RT : glad to know you're always there for me #not,0,0,0,0
One of my friends just called me out . She asked me why I was home on a Friday night . And I told her I'm old and can't hang anymore,0,0,0,0
wishes the sun would come out,0,0,0,0
and shall rise from the ashes like a phoenix ! #not,0,0,0,0
OMG G2G ... * SIGH * KINDA FINISHED 1ST CHAPTER OF STORY ... SEARCH IT UP ON SAULA HEAVEN ITS CALLED : \" WHAT HAPPENS IN LONDON ... SPREAD AROUND \",1,1,0,0
Coincidence that mance lit the biggest fire last night and today Miami is smokey ? I think not #GoT #irony,0,0,0,0
Gah ! I hate classes when the weather is so amazing I want summer holidays ... but I won't have them ;( stupid uni ...,0,0,0,0
Cheers much !! Ahhhh . I'm hungover,0,0,0,0
Thanks for #FF mention ! a lot !,1,1,0,0
Fun fact of the day : my friend group consists of so many different kinds of people #different religions #not straight people #immigrants,1,1,0,0
Haveing trouble with twitter web interface - wont let me tweet,0,0,0,0
I just love when people you are so close to lie to you #sarcasm #honestyplease,0,0,0,0
At work .... My feet hurt,0,0,0,0
hehe it can be but so is a week stuck with your parents haha ! Bless them .,1,1,0,0
Richelle Mead - Succubus Blues-fabulous read ! very entertaining   lots of fun and interesting too !! next please ..,1,1,0,0
I wonder where all the money from #obama went that started the whole #modification program #not the homeowners #bank presidents ?,0,0,0,0
just went through the Microsoft Company Store online to pre-checkout what stuff they have .. no xbox 360 premiums .. elite too costly,0,0,0,0
sdcard koyak-ed .. photos i took today are mostly corrupted,0,0,0,0
Try naming all 50 states in 6 minutes . It's harder than you think,0,0,0,0
how ramen has to do with breathing ? i know yoga does ..,1,1,0,0
9.99 I thought it would be 14.99 but 9.99 is a steal   feel free to boot it from me is ya want ;-),1,1,0,0
They made MW2 so good that it was literally impossible to improve it imo,1,1,0,0
Eating Haribo   and watching raw,1,1,0,0
Nothing better than working for 5 hours when I wasn't supposed to ! #not,0,0,0,0
Thank God he shaved me for that \" aero dynamic \" advantage !!! #Sarcasm,0,0,0,0
I've added a link on facebook to get more people on board,1,1,0,0
It made me laugh to haha,1,1,0,0
Jen recieved a beautiful new bracelet today i feel loved xox,1,1,0,0
soooo cute   but not my size,0,0,0,0
as you can see   we've been busy with a wealth of brand new content,1,1,0,0
from 1 TXn 2 another thanks 4 the follow I have 2 warn tho SF 49er fan since 1980 family cowboy fans celebrate superbowls solo,1,1,0,0
\" That Acid Track \" by Lexicon Avenue-The Therapy Sessions   Vol . 3 Disc 2- Composed by : Alexander Armstrong/Chris Scott/Scott Bradford-2006,1,1,0,0
My jaw dropped at that . Are you serious ???? In the finale ? YAY ! How'd you know ? So thrilled ! How bout Archie ?,1,1,0,0
dood   you're on the recommended list . you tell us !,1,1,0,0
Tell Miley Im sorry I was hacked I wouldnt her such means things . I think she blocked me ! (((,0,0,0,0
Randy Coburn is not as good as Andrew Bartlett and randy needs some deodorant #not so blessed,0,0,0,0
I just found out that Robert Pattinson was hit my a taxi while running away from some crazed fans !! I feel so sorry for him !!,0,0,0,0
Harry ! Harry Harry .. Juuudd !! are you still alive ? we haven't known anything about you in ages !! how r u doing ? much love XX,1,1,0,0
I love Sunday ANTM marathons,1,1,0,0
Why ask questions you can answer yourself ?,0,0,0,0
I just had the best green tea at Jin's on Abbot Kinney !,1,1,0,0
Done French past paper . Used the mark scheme a lot because there were lots of words I didn't know Starting on more revision after lunch .,0,0,0,0
yep i hate homework,0,0,0,0
whats up with him ?,0,0,0,0
Glad to see Tony   Pat and Helen are all friends again .... #not ! #TheArchers,0,0,0,0
really good movie i saw it it was kind of sad tho,0,0,0,0
I did love the sun today,1,1,0,0
\" Employers are struggling to find ‘work-ready’ graduates \" reports - findings based on a survey of 68 employers ... #robust #NOT,0,0,0,0
My phone won't charge . So I have a \" mobile \" phone that has to stay plugged in . #irony,0,0,0,0
Ech . everyone's just out to ruin my plans . FML . they can suckitt&choke,0,0,0,0
o iight we gonna miss you tonight,0,0,0,0
Preparing to go to the pub,1,1,0,0
Gonna go out for a ride ! Anybody want to meetup just message me best way you can,1,1,0,0
I'll be there   was dyin to go out tonight only I'd no1 to go out with,0,0,0,0
yes ... somehow there is always something in the way ..,0,0,0,0
I love that really cute thing you do when you don't text back #not,0,0,0,0
Gold head band   silver jewelry and grungy shoes ... I look SO fuckin cute #not #mismatch #hotmess #sorrynotsorry #girlbye,0,0,0,0
Polyyyy ... You is a reet footie geek Who is even playing ?,1,1,0,0
sunburnt and i'm starting to feel it . no bueno .,0,0,0,0
This is what I hate the most about seeing my family ... Leaving them . Its like freshman year of college all over again .,0,0,0,0
Lying in the sun on the trampoline,1,1,0,0
I don't know Jim - I wasn't following them . Learning all the time is me .,1,1,0,0
Good morning everyone . Going to eat a good breakfast now,1,1,0,0
How are you apis ? Missed our tweet !,1,1,0,0
Interesting prediction . I just want guys who can play . Hopefully Carter regains form so to speak,1,1,0,0
America is endless war   massive debt Virtually   all nations have succumbed to this tyranny   with two notable exceptions   Russia & China,0,0,0,0
Ahh headache goodnight !,0,0,0,0
Sick of being bored/lonely,0,0,0,0
#Not yet   but I'll jumping on board sometime today,1,1,0,0
I just downloaded \" Bipolar Bear \" by Morningwood the other day - it's pretty cool,1,1,0,0
oh kasa   please lose the hair do,0,0,0,0
is enjoying her 1st anniversary with her hubby,1,1,0,0
#BREAKING I'm up and on my way to work . #RiseAndGrind #earlybird #sarcasm,0,0,0,0
every single fucking trend here in canada is about basketball that's fucking great #not,0,0,0,0
12 hours days ( without a break I hasten to add ) is the best ! #sarcastictweet #weddingplanner #wantmyjob ? #notglam,0,0,0,0
can I remember all this stuff I'm learning in Bob's workshop ? My head is exploding ! in a good way .,1,1,0,0
it would literally just be the good but that would #stress me out trying to find supermarkets with the things I need etc,0,0,0,0
Morning Must get off here now - going out . But hi . Have a fab weekend .,1,1,0,0
Still waiting ... I should have brought my camera . The guys are being hilarious !,1,1,0,0
midnight bowling with t   tyler   and matt !,1,1,0,0
This is a pain . it's 1:50 am and not a peep from Fe Fe I hope she is safe ... I just do not feel comfortable not being their to protect her,0,0,0,0
Waking up at 2pm everyday is starting to get a lil old now . But hey I love my beauty rest,1,1,0,0
mmmmm sounds delish ! Good Morning,1,1,0,0
They must be amazing . They can make the game with just 4k pounds . Don't mock them they are genius #sarcasm,0,0,0,0
The spelling bee is on ESPN def watching that ! #not,0,0,0,0
Just woke up   getting ready for my exam that I have to take in 3 hours while being sick .,0,0,0,0
is it viewable for the public ?,1,1,0,0
I'm refreshed by God presence today .,1,1,0,0
RT : I bought 50 000 followers and none of them fit me ! #sarcasm,0,0,0,0
#not to mention headache of the Seattle political landscape #u could put up ALL the money and still not get it approved,0,0,0,0
G'morning! How's everything !,1,1,0,0
good !,1,1,0,0
LIGHTNING !!!!! I LOVE STORMS . Tell you what I don't love ... The fact we're back at college tomorrow,0,0,0,0
Someone should start a meeting with a Muslim prayer and let that go to the Supreme Court . #sarcasm feedly.com/e/7r0Rgdu5,0,0,0,0
had the best birthday ever ! And has been very spoilt by her boy,1,1,0,0
Photo of #statues of #oldcameras taken with an #iPhone #digital #camera .... #irony ? instagram.com/p/o1qEnyvOEt/,0,0,0,0
Why is level 10 so hard ?,0,0,0,0
has had a completely unproductive morning   but its cool- thats what Sundays are for,1,1,0,0
Nokia N97 is soo ... nice,1,1,0,0
Based on everyone's tweets it seems like prom sucked last night #sarcasm,0,0,0,0
Naku   lapit na burpday ... I am so eyeing this canon E0S rebel xsi 12.2 MP na digital cam . How to hint 2 hubby anyway ?,1,1,0,0
today is a better day,1,1,0,0
just registered for summer class . wooooooo #sarcasm,0,0,0,0
So sleepy ...... can't ....... keep ...... my eyes open ..... Gnight Twitterverse,1,1,0,0
RT : 89% of people who think Warcraft is a waste of time   watch at least 22 hrs of the Kardashian's every week .,0,0,0,0
yeah cause you look like a house right now haha #not,0,0,0,0
RT : So ..... Arsenal celebrate pre-qualifying for the Champs league - we've just confirmed actual qualification ! Woohoo !! #3rdp …,0,0,0,0
Thank you man on the plane for coughing in my general direction and subsequently putting your ass in my face #not,0,0,0,0
how's summer ??,1,1,0,0
i'm a novice . i think it's unusefull service . but i'm try it,1,1,0,0
Off to cook some smth . edible 14-03 !!! I can't even call it brunch,0,0,0,0
I'm so bored I guess I'll go up here and get ready for bed so not the move . It's on tomorrow !!!,0,0,0,0
I'm going to one of your awesome shows ! so stoked,1,1,0,0
I've had a lovely day so far today .,1,1,0,0
What a lovely day to spend 6 hours scooping ice cream #not #gohomekids #icecreammakesyoufat,0,0,0,0
went to rob .. with my cousin   aunt and sister ..,1,1,0,0
