1	ahh , very good you ... green girl
1	Work done not going to vegas skipping darts tonite only good thing this weekend is the girl iv been flirting with at work asked me out
0	Sun burnt 2 days in a row outside in the sun = bad idea
1	Thanks !!!! I'm about to go to your site now ... it's like a ritual when I get to work I gotta get my scoop ... lol
0	I'd never presume to try to dictate your speech . Or your headwear , for that matter . #irony
0	stuck at work till 11 but i have a stomach ache !!!
0	hubby took the PS3 with him to NY !!!!
1	i'm sleeping late tonight cause tomorrow on air rush hour yayyy
0	I miss you too baby ! We gotta kick it when I come downnn !
1	Seeing Katy Perry's eyes make me feel better about mine . LOL .
1	Interesting page , I must say . A lot of definatly valid points there . Looking forward to Win7
1	oh man , that sucks . what have they been saying ? xx
0	sat watching katie and peter stateside eating a bagel and trying to succeed with her maths homework , not going well i tell you x
0	For some reason my twitterena , myspace and facebook apps refuse to load .
1	Check out ' - Winnipeg , MB ' at Eventful.com - HELP ME OUT !!!! ONE MORE DAY TILL ALBUM RELEASE !!
0	I literally spend my whole afternoons waiting for dinner .
1	I'm feelin tht motto " let's get greater " its something tht is definitely on my agenda for 2day , thank u
1	Thank you both Hopefully I will hear from
0	I have a hangover
1	Is that all my comment is worth ... 2 cents ?? DM me your email id ... will mail you my comments , is that ok ?
1	okay hehe . just know i loves you tho ?
1	dear regarding summer we need indoor small hall or studio still searching , do u know any one can offer such place ?
1	how funny ! im goin to go fix mine
1	Wow this #weather is so #nice . However , I shall retreat #upstairs and get on with the fine #business of #Maths #revision ...
1	I will check out later .... Thank you very much , Christina
1	Brothers Grad Mass leave it to him to lead the way
1	No worries . I am sarcastic most of the time BUT I can be nice when the situation call for it .
1	sounds great ... i'll work on the episode , you work on the car wrap . luuuvit !
0	idk , hah i figured it out though ! i tried calling you back but you didn't answer . i can't do anything tonight i'm grounded
0	i don't want to go to work today either ! boo !!!
0	happy to b home .. then my mind wanders an I can't sleep
0	Can't wait to spend the afternoon power washing the farrowing house . #not
1	LMAOOO qua hush . just hush . you know I'm fuckin with you . HUSH UP AND HOLD HIS HAND ALREADY . sheesh
1	Off work ! Going to panda with christine
1	I'm going now , night x
0	Ahhh , so sad have to go back todayy
1	Note : I use the word " service " facetiously . But seriously , MN needs both Senators . They deserve the one they elected .
1	waiting for the bus . NO !!! Lol i already told u yes baybeh girl . i love you !
1	I just ordered my free samples for Aveeno so I thought I would share
0	i hope you're ok
1	OOOOO ! That would have been an awesome name
0	Some moron just compared Cornwall to Zante . Yes because I hear the nightlife in Cornwall is immense . #sarcasm
0	as a kid I spent my whole life waiting , and now I wonder for what exactly ? And I'm still fucking waiting & still no idea #irony
0	I hope your team wins . So you can rub it on my face . #sarcasm
1	woo ! I can't wait !
0	Training today and hibachi steakhouse tonight ! One last dinner out with Vadim before he leaves on Tue back to Tajikistan ...
1	a Jordan butter sculpture !? Really ?! I gotta see a pic of that
1	the college student services masters students at PSU do eportfolios instead of print ones
0	Ugh my feet hurt .
1	& yall are hilarious this AM ! MsLika
0	ok im going to walk through ormiston holding two lamps ... love looking like a twat #not
0	Mainly prepped for the wedding tomorrow , cupcake sponges washed hair iced sponges painted nails #winning #not
1	good thx ! little problem with my leg but I'll live ! How ' bout you ?
0	& 3O FSA Not On Libby This Time
1	About 20min from BR , which means an hour and 20min from home !!!
0	Maddie is going home today I am super bummed !
1	I did behave ! Just ask
0	Shucks ...
1	Lots of people at mount Jump awaiting the Holy Chair . Language can be a great toy to play with
0	Crap , I regret slowly meandering through Roncy now .
1	Better now , thanks
1	Get 100 followers a day using Once you add everyone you are on the train or pay vip
0	Is going home late today after tiring loooooong day of work .....
1	is hungry , i might go eat poptarts
1	exhaustedd ... goodnighttt
1	Could you repeat the question ?
1	after tomorrow I am ( virtually ) free from assessments for a while
0	#NASCAR hit my twitter limit
0	thank gawwwd for that ... if the newspapers find me and my alternative lifesyte il be thrown out of law college
0	Cool . Just got in a shouting match with my parents . This is the best day ever #not
0	I did so many things yesterday and I didn't even tweet about half of the stuff
1	it was boring in the beginning for me too but the more friends I got here the better it got
0	" I'll text you rn " he said .. #nothing THANKS ESAU #not
1	as long as you googled " Laurel Papworth Social Network Goddess " and not " SilkCharm Fashion and Scarves "
1	RT : yr ye PP107 per noorpn ne bht dhandli ki h per phir b PTI jeet gai #irony
1	oh what happened ??
0	Happy birthday ! btw thanks for the movie night ! #not #failure
1	is lovin the sun 2day x
1	ooh ! Congratulations
0	True friends are hard to find ... I thought I knew who mine were , but I guess not .
1	you make Twitter rock , thank you .
0	don't you just love when your whole family fights over complete bullshit bc same #lol #not #growup
1	wow - looks good !!
1	Just got back from baby sitting made 60 bucks for basicly watching spiderman 3 haha
0	Lincoln Springs Resort is too small
0	this week is a geek's best week ever ! Project Natal , Google Wave , E3 , Bing , and so much more . l33t ! I wish i could get some E3 swag
1	Elliott is enjoying spending time topless and barefoot in our brand new garden . It's so nice to see
1	Maths are not that difficult , they're actually kinda cool I'm getting ready for my Math final
0	: Missing my ladies . . . Jess and Little E are in Texas
1	I'm literally getting anxiety from waiting for the world cup and I want to play soccer right fucking now because I'm to hyped
1	LOL , at least your getting through hat film of yours .
1	Going to look at another possible apartment
1	waiting patiently for the chance to win the n97
1	I carried it myself thank you very much !
0	Demonstrating knockout at camp is about to get out and decides to hit the next players shot #goodexample #not #LD
1	lol well thxs hun but its actually supposed to fit big but I LOVE IT ! & i guess thats all that matters thxs for ur input ?!?!
0	What happened with Reel Talk today ? I think NBC ran it at 8AM but I tried to rewind and " start over " and missed it completely .
0	Got on the wrong bus . FML . It's good I got to campus early today - time to walk across campus .
0	My climbing will be pretty much on hold for the next few weeks while my shoulder heals . What I get for not listening to it .
1	yes , i think i'm going to get the macbook pro ! it's SOOO nice !
0	Cool I just love sitting at home all day doing nothing #not
0	Ahhh hahahaha ! We got food .. How about water ? So freaking dangerous ! Must ban that too ! #sarcasm warning !
1	it's not for dogs , but has lasted a whole year so far , bought it in kids section at ikea , soft cube thingy , but well stitched
0	Anti corruption , insider trading and trade compliance trading is a really worth while way to spend the afternoon .... #NOT
0	Hangin at the office , need to go to the range ! Bettin it will rain for tomorrows round
1	You are so screwed ! LOL I have been doing for ( gulp ) TWENTY years now ! Completely addictive
1	Yeah , I was on it in the morning going to campus ... crazy tiger ear-ed lady with big skirt and purple boots ? Then it was me .
0	i fckn luv when reb doesn't even ask me if i can go or want to go to places with her , she just tells me :-) #sarcasm pic.twitter.com/msIe4bOw4r
0	Humm .... I'm a little upset that I had to initiate that reaction from you !
1	I will be posting my NY pics link on here late tonight ( early Tuesday morning ) for anyone to enjoy !
1	back from swimming . i think i got soome color
1	there is only one man in my mind
0	dreamt mei keyboard was made of fishz treatz n velcro misizboi ws doin everythink bakwds . Wen meow woke up only 2nd bit ws true
0	That silent 7 in that last word really got to contestant #7 #irony
1	hairy is an idiot ,. lol haha jks ,.. iloveher ,.. im sick of studying for exams ,.. grr
1	#cullencoven ? Janine Charmaine Martel commented on the photo ' Renesmee ' awww bella ! this is ..
1	Coffee , chocolate , tea , gym
0	yayyyy .. i feel so unloved on twitter
1	sooo tiireedd qonna meet up wit one of the bestiies
0	Love waking up at this time ! and being sick ! #not
0	Deep in my ear drums are aching . I wish it were 2pm already , I can't go anywhere to get help til Mum gets home from work
0	yeah he's definitely enjoying my company . #sarcasm
0	yeah he didnt get the shine he deserved ... record label isht methinks if u got extra stuffs i can hit u with the lp's i got
1	Sorry for not responding . Yeah , I took them . Thanks again !
0	it is honestly so stupid ! Herriman keeps it classy #not
0	“ : Don't know what I'm more excited for , the ap chem test tomorrow or Michael Jackson's new album #sarcasm ” Michael Jackson died
1	one more episode of Rescue Me then sleep
1	So excited for Adrian and I's free room at Dover Downs tomorrow night
0	I WANT VAMYYYY TODAY ;) ;) missed them all weekend
0	Still not feeling too good today . Opting to work from home with my central heating , Beechams Flu Plus and cups of tea .
0	is a great pally website .... but it seems we have been mislead a bit over the last 3 years
1	Awww thanks . Sure follow us both
1	Swimming with and i have bursts of being a lady . but they don't last long .
0	I wish I can watch Indy cars in Texas but I'm at work
1	of course ! a good soldier always listens to his leader !
0	still in class itd going so slow .
0	#incomingfreshmanadvice the boys like you for your personality and they're all really mature ( #not )
0	bricked my iphone stuck in recovery mode ... someone help !
1	Good morning , Whew I have worked in the Cali Deserts , a bit much for me .
0	People do things so professional around here #sarcasm
0	What's the best thing about being home alone all the time ?! Is having absolutely nobody to text either #sarcasm
1	they look awesome !! They will be up on Wednesday to
0	I vote that if a team move to LA that should be the name ! #NOT
0	Lmfao if you're gonna sub me , and you follow me , at least me next time . Coward . #irony
0	hmmm . i seem to have lost my CoD 5 disc i wanna kill nazi zombies !
1	is playing rhythm heaven thank you .
1	yaaawn .. m off .. gudnite twitterville ..
0	It's sad that certain fag ninjas needa tell girls utter lies just to get on their good side , female ass ninjas lol smh #butwecool .. #NOT
1	django framework for perfectionist with deadlines ..... es totalmente cierto
0	Wow it's a good thing I left the windows of my moms car down when it was raining & hailing :) :) :) #not
1	Good Morning Dolls !! xoxoxoxo
1	Apparently it's #andyhurleyday today . Lol . #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday #andyhurleyday
1	Howdy super katey !!! Hope you had crackin weekend !
1	I bid you all a good night . Sleep tight and dont let the bed bugs bite . Remember to always stay safe Cheesy
1	You`re welcome , Sweetie . Tell me so I can follow you immediately ! Lol , kiss kiss .
1	yes ! disturbia is one of my favorites
1	great .. My best wishes for great future of the site ..
0	The Comeback coming back to . #geniuses #sarcasm
1	ITO EN Tea Apple IS DELICIOUS !!!!!!!!!! ( looks like I need to go to Don Quihote to buy more !! ) goodnight
1	am I worthy of one ?
0	A #WWE press conference . Yeah , this'll go off without a hitch . Sure . #Sarcasm #ExtremeRules
1	Proud future member of the R.B.
1	Hope your having a safe trip on tour
1	- I am a bow wow fan
1	I love All Left Out's video blogs ... check em out ! Awesome band =D =D
0	the amazing part I could never get my head around these places exist in the south\nMI , ILL , NY , MN , yes but FLA , GA ? #not
1	#Tibet is #not a small #Himalayan #kingdom It's about three times the size of #Texas ! #trueTibet
1	duh . do it ! haha .
0	Act like Racist Ass , Collect 2 Billion dollars : #irony #nba #donaldsterling #laclippers #tcot #p2 #racism wp.me/p1sd9a-eEJ
1	you go get'em girl !! Your turn is next !!!
1	and i thought i drank a lot of coffee ! I am a light weight
0	Slept a total of 6 hours in 3 days ! On a bad insomniac run
0	but you are perpetuating it by including the stupid pussy tag
1	Wow , amazing match , Murray lost , but only just Promising knowing his record on clay
1	stay tuned to the FastLane ... we will be playing the new American Idols song !
0	mission " do you like nfg/wanna toke " FAILED ?! but it's cool cuz is next . I've def overtweeted . I'm sorry .
1	meet we will be your travel buddies for scranton PA .. woo hoooooo
0	I think it's funny that #directtv has an ad on how to watch ad-free tv with the Hopper . #irony #ironic
0	RT : Wife : Your about as funny as a door knob . Me : Well , err , I fucked your mum .
1	I need a job , my mom and I have an appointment at the Camera Shop at 2 ! possibly my mom will give me a loan for a new camera ?
0	currently watching USA getting bet by Italy USA deserve the win and the red card should never have stood !
1	looks good
0	#wakingup to some food wisdom . #India #irony instagram.com/p/osljEErD2S/
0	Yo its 5am .. y am I not sleep yet ?!?!?
0	Yummmm baby drool all over me . Love it ! #sarcasm
0	aaah fuck I wanna watch a movie !!!! But I think I have a softball game on tues ... What's wrong with ur morning mu ? eca ?
1	Were in the midst of a credit crunch here .. stop with the FREDDO BARS
1	Happy Birthday to !!! have a blessed B ( or C depending on rialto ) Day
1	i'd like to go to Brazil haa i guess it's the same everywhere ! I'm 15 you ? xox
0	RT : glad to know you're always there for me #not
0	One of my friends just called me out . She asked me why I was home on a Friday night . And I told her I'm old and can't hang anymore
0	wishes the sun would come out
0	and shall rise from the ashes like a phoenix ! #not
1	OMG G2G ... * SIGH * KINDA FINISHED 1ST CHAPTER OF STORY ... SEARCH IT UP ON SAULA HEAVEN ITS CALLED : " WHAT HAPPENS IN LONDON ... SPREAD AROUND "
0	Coincidence that mance lit the biggest fire last night and today Miami is smokey ? I think not #GoT #irony
0	Gah ! I hate classes when the weather is so amazing I want summer holidays ... but I won't have them ;( stupid uni ...
0	Cheers much !! Ahhhh . I'm hungover
1	Thanks for #FF mention ! a lot !
1	Fun fact of the day : my friend group consists of so many different kinds of people #different religions #not straight people #immigrants
0	Haveing trouble with twitter web interface - wont let me tweet
0	I just love when people you are so close to lie to you #sarcasm #honestyplease
0	At work .... My feet hurt
1	hehe it can be but so is a week stuck with your parents haha ! Bless them .
1	Richelle Mead - Succubus Blues-fabulous read ! very entertaining , lots of fun and interesting too !! next please ..
0	I wonder where all the money from #obama went that started the whole #modification program #not the homeowners #bank presidents ?
0	just went through the Microsoft Company Store online to pre-checkout what stuff they have .. no xbox 360 premiums .. elite too costly
0	sdcard koyak-ed .. photos i took today are mostly corrupted
0	Try naming all 50 states in 6 minutes . It's harder than you think
1	how ramen has to do with breathing ? i know yoga does ..
1	9.99 I thought it would be 14.99 but 9.99 is a steal , feel free to boot it from me is ya want ;-)
1	They made MW2 so good that it was literally impossible to improve it imo
1	Eating Haribo , and watching raw
0	Nothing better than working for 5 hours when I wasn't supposed to ! #not
0	Thank God he shaved me for that " aero dynamic " advantage !!! #Sarcasm
1	I've added a link on facebook to get more people on board
1	It made me laugh to haha
1	Jen recieved a beautiful new bracelet today i feel loved xox
0	soooo cute , but not my size
1	as you can see , we've been busy with a wealth of brand new content
1	from 1 TXn 2 another thanks 4 the follow I have 2 warn tho SF 49er fan since 1980 family cowboy fans celebrate superbowls solo
1	" That Acid Track " by Lexicon Avenue-The Therapy Sessions , Vol . 3 Disc 2- Composed by : Alexander Armstrong/Chris Scott/Scott Bradford-2006
1	My jaw dropped at that . Are you serious ???? In the finale ? YAY ! How'd you know ? So thrilled ! How bout Archie ?
1	dood , you're on the recommended list . you tell us !
0	Tell Miley Im sorry I was hacked I wouldnt her such means things . I think she blocked me ! (((
0	Randy Coburn is not as good as Andrew Bartlett and randy needs some deodorant #not so blessed
0	I just found out that Robert Pattinson was hit my a taxi while running away from some crazed fans !! I feel so sorry for him !!
1	Harry ! Harry Harry .. Juuudd !! are you still alive ? we haven't known anything about you in ages !! how r u doing ? much love XX
1	I love Sunday ANTM marathons
0	Why ask questions you can answer yourself ?
1	I just had the best green tea at Jin's on Abbot Kinney !
0	Done French past paper . Used the mark scheme a lot because there were lots of words I didn't know Starting on more revision after lunch .
0	yep i hate homework
0	whats up with him ?
0	Glad to see Tony , Pat and Helen are all friends again .... #not ! #TheArchers
0	really good movie i saw it it was kind of sad tho
1	I did love the sun today
0	" Employers are struggling to find ‘work-ready’ graduates " reports - findings based on a survey of 68 employers ... #robust #NOT
0	My phone won't charge . So I have a " mobile " phone that has to stay plugged in . #irony
0	Ech . everyone's just out to ruin my plans . FML . they can suckitt&choke
0	o iight we gonna miss you tonight
1	Preparing to go to the pub
1	Gonna go out for a ride ! Anybody want to meetup just message me best way you can
0	I'll be there , was dyin to go out tonight only I'd no1 to go out with
0	yes ... somehow there is always something in the way ..
0	I love that really cute thing you do when you don't text back #not
0	Gold head band , silver jewelry and grungy shoes ... I look SO fuckin cute #not #mismatch #hotmess #sorrynotsorry #girlbye
1	Polyyyy ... You is a reet footie geek Who is even playing ?
0	sunburnt and i'm starting to feel it . no bueno .
0	This is what I hate the most about seeing my family ... Leaving them . Its like freshman year of college all over again .
1	Lying in the sun on the trampoline
1	I don't know Jim - I wasn't following them . Learning all the time is me .
1	Good morning everyone . Going to eat a good breakfast now
1	How are you apis ? Missed our tweet !
1	Interesting prediction . I just want guys who can play . Hopefully Carter regains form so to speak
0	America is endless war , massive debt Virtually , all nations have succumbed to this tyranny , with two notable exceptions , Russia & China
0	Ahh headache goodnight !
0	Sick of being bored/lonely
1	#Not yet , but I'll jumping on board sometime today
1	I just downloaded " Bipolar Bear " by Morningwood the other day - it's pretty cool
0	oh kasa , please lose the hair do
1	is enjoying her 1st anniversary with her hubby
0	#BREAKING I'm up and on my way to work . #RiseAndGrind #earlybird #sarcasm
0	every single fucking trend here in canada is about basketball that's fucking great #not
0	12 hours days ( without a break I hasten to add ) is the best ! #sarcastictweet #weddingplanner #wantmyjob ? #notglam
1	can I remember all this stuff I'm learning in Bob's workshop ? My head is exploding ! in a good way .
0	it would literally just be the good but that would #stress me out trying to find supermarkets with the things I need etc
1	Morning Must get off here now - going out . But hi . Have a fab weekend .
1	Still waiting ... I should have brought my camera . The guys are being hilarious !
1	midnight bowling with t , tyler , and matt !
0	This is a pain . it's 1:50 am and not a peep from Fe Fe I hope she is safe ... I just do not feel comfortable not being their to protect her
1	Waking up at 2pm everyday is starting to get a lil old now . But hey I love my beauty rest
1	mmmmm sounds delish ! Good Morning
0	They must be amazing . They can make the game with just 4k pounds . Don't mock them they are genius #sarcasm
0	The spelling bee is on ESPN def watching that ! #not
0	Just woke up , getting ready for my exam that I have to take in 3 hours while being sick .
1	is it viewable for the public ?
1	I'm refreshed by God presence today .
0	RT : I bought 50,000 followers and none of them fit me ! #sarcasm
0	#not to mention headache of the Seattle political landscape #u could put up ALL the money and still not get it approved
1	G'morning! How's everything !
1	good !
0	LIGHTNING !!!!! I LOVE STORMS . Tell you what I don't love ... The fact we're back at college tomorrow
0	Someone should start a meeting with a Muslim prayer and let that go to the Supreme Court . #sarcasm feedly.com/e/7r0Rgdu5
1	had the best birthday ever ! And has been very spoilt by her boy
0	Photo of #statues of #oldcameras taken with an #iPhone #digital #camera .... #irony ? instagram.com/p/o1qEnyvOEt/
0	Why is level 10 so hard ?
1	has had a completely unproductive morning , but its cool- thats what Sundays are for
1	Nokia N97 is soo ... nice
0	Based on everyone's tweets it seems like prom sucked last night #sarcasm
1	Naku , lapit na burpday ... I am so eyeing this canon E0S rebel xsi 12.2 MP na digital cam . How to hint 2 hubby anyway ?
1	today is a better day
0	just registered for summer class . wooooooo #sarcasm
1	So sleepy ...... can't ....... keep ...... my eyes open ..... Gnight Twitterverse
0	RT : 89% of people who think Warcraft is a waste of time , watch at least 22 hrs of the Kardashian's every week .
0	yeah cause you look like a house right now haha #not
0	RT : So ..... Arsenal celebrate pre-qualifying for the Champs league - we've just confirmed actual qualification ! Woohoo !! #3rdp …
0	Thank you man on the plane for coughing in my general direction and subsequently putting your ass in my face #not
1	how's summer ??
1	i'm a novice . i think it's unusefull service . but i'm try it
0	Off to cook some smth . edible 14-03 !!! I can't even call it brunch
0	I'm so bored I guess I'll go up here and get ready for bed so not the move . It's on tomorrow !!!
1	I'm going to one of your awesome shows ! so stoked
1	I've had a lovely day so far today .
0	What a lovely day to spend 6 hours scooping ice cream #not #gohomekids #icecreammakesyoufat
1	went to rob .. with my cousin , aunt and sister ..
0	can't find offical news , but hopes the hush sound hasn't really broken up
0	Long are the days of service and convenience Welcome to Europe ! We are saving the planet though . Sorry for the rant !
0	My moms Season 3 of Weeds got burnt up in a family friends mobile home .
0	i think KKR are favrts to win than KXIP . they beat punjabies 3 times in this season . but it's T20 & especially IPL #not #to #predict
1	lol thats okay , I know what you meant .
0	haha should have had #sarcasm at the end
1	just go to the polls , close your eyes and point . im sure it will all work out .
0	Ready for a long day ! Work til noon , lunch break go 2 dentist , if all good , no pain & return to work . If not good I'll go home in pain
0	I hung up on a BT man and he rang back and literally started yelling at me about hanging up lol
0	You refuse to go the night market because you don't want to be perceived as cheap but you're asking me where to get cheap stuff #irony
0	RT : We're going to regulate that . #irony #climatechange #epicfail #p2 pic.twitter.com/AfsrvMtK8u
1	Watching youtube videos .
0	Evening of DIY means my hands hurt ! These paper pushing hands aren't used to hard graft anymore .
1	Hahaha . ok . We don't have any blank boxes , but maybe we could turn the next one upside down for you ! lol . keep it ingognito !
0	Tomorrow is gonna be great #sarcasm
0	going to attempt to go to sleep so i can get breakfast in the AM ( which is technically here ) bay area peepls ... who wants to roll ? pwease ?
0	you said ' guess who's not getting a text from me ' I said ' me ? ' #sarcasm
1	hellooo twitterlandia .... hope you all didn't miss me too much * sniff * * sniff * dang this cold .
0	Oh how I love when I scroll down on my phone & my shattered screen cuts my finger . \n #NOT
1	Is going to Carinas to sunbath in her Garden
1	Oh not far ! I stay at Vikhroli ( W ) . May be we can catch up sometime . You can take my no < 99-202-JMPWM > non-Qwerty version
1	- more than anything
0	[-O ] I wish so much more of you !!!
0	resting today , on sick leave ... might hav to get a CT Scan done , wat a bummer !!
1	Love song for the night , " Faithfully " by Journey ( shoutout to hottie Steve Perry !! ) . A Blessed Sunday to all . Love & Light ~ Joy
1	Looking for new songs to download ... Any suggestions ?
1	#Vietnam suggests a little more substance to US #pivot to #Asia ... m.voanews.com/a/vietnam-urge… ~ how times have changed since Vietnam War #irony
0	#NOT #LIVID oh noooooo , you had one of those when it was TSO too :-( hope you feel better soon xxx
0	i get ' pedes too sooooooo creepy ! sleep w/the lights on & keep in mind they want nowhere near you . * hugs *
0	I'm on xbox . Literally can't go a night with out it freezing a good 5 times . All th people I play with too this happens
0	We haven't talked in too long
0	I really want to prepare a financial statement this weekend #not
0	Ya ya for sure , unfollow me on insta then follow me back again so I see , I'll deff follow you back . #Not #Take5
0	Ready for finals ... Not
0	Some Saturdays it's difficult being this popular . #sarcasm
1	you don't hate me Liam Where you planning on going ?
0	It's a pity DWO is such a badly laid out site with such a messy forum - it hurts my eyes !!!
0	memory was fuzzy ... but now that i'm comparing -u look way better than her too i'm sorry to have insulted you ms aubrey !
1	Good day to you too .
1	Ya . Im trying to be like you when i gro up !!
0	you're the only twitter friend I have online right now ... And I need snuggles . I'm tired and have tummy pains ... Hold me !
0	Oh ... the #Irony . Irony ( Original Mix ) soundcloud.com/clademusic/iro… #EDM #Trance #ProgressiveHouse #Progressive
0	Seriously ? my laptop broke at the best time ever ... #sarcasm
1	hello how are you today ? btw did you get your major at uni changed ?
0	getting up at 4:45 am for 5:30 am weights monday- thursday for a month & a week . lol . yay #not
1	i'll check it out .
1	so hungry about to make a snack !
1	Its #KevinJonas day !
1	' s company ( Directi ) bought ad.com for 1.4 Mil at the Traffic auction . So much for a recession in the online advertising industry
1	Hmm . Keep playing that innocent game , love
1	with and TRAVAE , my babbbyy !
0	God I love my job #not 1 way ticket that's what I'm saying :-)
0	Imagine being a chelsea fan . All that defending and nothing to show for it . Shame #sarcasm
1	Hahaha !! Toady lmao im assuming you meant today ? Good luck in the exam see you there !
1	Nothing new , weekends I sleep in and wake up at 5:30 or 6
0	Halle's husband was an adulterous punk in Unfaithful , and beat out her kid's father in real life #irony
1	but on the 2nd thought .. di na pala ako aalis ) mamaya nalang ) ( Lmao ) sorry naamn at malabo
0	so much fun #sarcasm pic.twitter.com/3OnclKsXKc
0	here sitting in my computer room ... sooo bored and it's a relatively nice day out but it's gonna rain ahhh haha
0	I miss my class
1	Yes , i'm so excited !!
0	haha !! We're getting Forest Green Rovers ' former manager ... Dave Hockaday #famous #not
1	i bought a bubble machine yesterday
1	Paranoid
0	Arguing with your ex ... always fun #sarcasm
0	This paper is going to be the death of me ... all i wanna do is sleep sadly that does not look like it is in my future . ahhh !
0	im sorry im shame doe what u up 2
1	That would be cool when I'm allowed out
1	In Nashville right now anyway getting ready for summer tours
0	I'm off tomorrow Monday and Tuesday so everyone better ask me to hangout #not
1	It's all good . I'm happy for you and your vacation ! I'm just sick thinking about having to go back to this shithole . =/
1	My best friend gets married today . Let us rejoice in the celebration of Man and Woman coming together to form one #BestManProblems #not
0	Ugh less than 3 hours of sleep class till 2
1	after tomorrow its back to bmore
0	I love when a happy day turns into drama #sarcasm #familyproblems
0	How unreasonable of you , sheesh #irony
0	yeah , it is
0	yull find a good girl in shaa Allah . Not a hoe . These good girls gon bad literally smh
1	Vanka , are you hitch hiking to UK ? I wish you good luck and happy meeting with Tery . Save trip to you both on your way back to BG
0	Goodmorning , again a lovely day ! I also wanted to come with my friends to Giethoorn ! But I have to work out , and go to a b-day
1	awww .. you 2 are superawesomeamazing ( how's that ? )
1	: T I am thinking of you a lot today . Really . Your words have blessed me in ways you don't know ! Hang in there . cuddle cuddle
1	friend , keep your next Saturday free please !
0	lOl yy yyu watchiin mii movie nd yu kno i aint finish iit thats mean lOl . bhut ohkay
0	My Avatar is still not showing
1	Be back later ... Hope you are all enjoying this wonderful Sunday afternoon .
0	Monday Morning blues Why does the wkend go so fast ?! Oh well , least we've got some fab bingo offers to cheer us up ! See bingobase.com x
0	already preparing my campaign for next year #not
0	Oh . Joy . It's June . Happy birth month to me . #sarcasm
1	So glad the #Mets winning tonight isn't being overshadowed by another local sports team ! #Whew #DodgedABulletThere #Irony
0	RT : You're so mature . #sarcasm
0	i so would but theres no more room in the car
0	anyone know anything about illustrator ? Need to invert the colours on a logo eps and my illustrator-fu is weak
1	Supposed to be 34 PS3 Exclusives
1	My hospital apt went ok 2day xxx Trust ur well cya tue ??
0	I don't think she's come out officially , but that's not important . It's finished now It was only on for like 5 minutes .
1	i'll add him now ..
1	Eating ...
0	Uuuuuuuugh I hate when woman on TV shows wake up first thing in the morning in full makeup . #iwokeupthisway #NOT
0	11 pts and 4 Reb , yeah you are right Lance Stephenson you got to . #NOT #Heat
1	DC weather stinks ... but it is FRIDAY ! So it's all good .
1	Good afternoon fellow twitterers ! Been MIA , hope everyone is doing well ! Hello to my new tweet friends ! Bless you all !
0	RT : Nothing warmer for the winter than my plaid skirt ... #NOT #catholicschoolprobs
1	what a way to spend a weekend ! haha . Cristal ... posh !
0	Sorry my laptop is currently broken due , unable to charge it , so its currently only got a hour left .
1	the hastag is #btvsmb not bvt , I was wondering why no one was tweeting
0	ahhhhhhhhh . i'm going insane . seriously .
1	new TV in the house !!! woot !
1	ended up in a German style bar to fight the jetlag with some beers Yeah #flashbelt kicks off tomorrow !! definitely need sleep now ...
0	why do tickets i want always go on presale when i have school #not #cool # !!!
0	I don't think this tan line is that bad ... #sarcasm #morelikeburnline pic.twitter.com/qTjLBsSSP1
1	More awesomeness . Lorelai got $ . 50 to get bouncy balls at Old Navy . Then she gave one of the balls to a little boy .
0	Great ! I got caught up with the computer and totally forgot about homework
0	looking forward to going out this evening but it raining here
0	goood and i'm just on the laptop watching some music channels and i'm about to have a shower and then carry on with revision
0	My hope for seeing TAI has gone down , I need atleast $320 , I'm never going to get that much in only 2 months .
1	M finger licking goodness
1	It's a beautiful day to eat at Hard Rock Cafe ' in Atlantic City
0	Nite , nite .. I didn't even get a chance to ask how your day's been .. I hope it was peachy .! Unless you don't like peaches . ;)
1	Just got the Radio Times app for my iPhone and sat playiang with it . It's well good
1	Nikki Shaffi is backk from Cornwall Hmmppff ? :S .
0	okay am not normal #sarcasm
1	i hope you enjoy the cheesecake n cookies !
1	Long day work . First of the month always sucks . Have a date tonight tho
1	Yay ! Time for church !
1	If you get a chance watch the DMB : Scenes from Big Whiskey on Hulu . It'll make you appreciate DMB a lot more .
0	hmm I sense sarcasm in your tone laura cleary #loveyoulotslikejellytots #not
1	Just got mail from greece . With shells in it . Feels so like holidays
0	Oh , shocker . #Sarcasm
0	oh , you know me , working away , , , get to deal with the delusional woman today , should be fun #not
0	You poor thang Just don't go back with a tan ;) Where do you work ?
1	the weather for your six flags day is almost up to 80
1	those are the best moment ever !
0	RT : and Eto'o . He's like 50 . #banter #sarcasm
0	Stuck on an hour and a half car ride while being hungover , perfect way to start my day ..... #Not #Karma #HatingLife
0	I really need a new avi , but I never feel like taking pictures #Irony
0	Went the entire day without a referral sale Fresh customers starting to overtake previous/referral business .....
1	Think I should go to bed , cause I have exams and shiz , this week . Pretty much the worst thing but I am going to be positive
0	ew have to wake up after long nite ..
1	I give in and buy something at cherry culture It was not much thank god my orders are becoming smaller and smaller
0	I am so looking forward to brooke nows best !! I hope ur doing well and sorry about the drama that is going on with ur mom
1	Meetnig up with meghan , then city to finally ( hopefully ) get my money and go shoppingg
1	Welcome to my fam
